fase,imagem,akurasi
treino,1957,0.7230454777721002
treino,1958,0.7231869254341164
treino,1959,0.7233282286881062
treino,1960,0.7234693877551021
treino,1961,0.7236104028556859
treino,1962,0.7237512742099899
treino,1963,0.7238920020376974
treino,1964,0.7240325865580448
treino,1965,0.7241730279898219
treino,1966,0.7243133265513734
treino,1967,0.7239450940518556
treino,1968,0.7240853658536586
treino,1969,0.7237176231589639
treino,1970,0.7238578680203046
treino,1971,0.723997970573313
treino,1972,0.7241379310344828
treino,1973,0.7242777496198682
treino,1974,0.7244174265450861
treino,1975,0.7245569620253165
treino,1976,0.7246963562753036
treino,1977,0.7248356095093577
treino,1978,0.7249747219413549
treino,1979,0.7251136937847398
treino,1980,0.7252525252525253
treino,1981,0.7253912165572943
treino,1982,0.7255297679112008
treino,1983,0.7256681795259707
treino,1984,0.7253024193548387
treino,1985,0.72544080604534
treino,1986,0.7255790533736153
treino,1987,0.7257171615500755
treino,1988,0.7258551307847082
treino,1989,0.7254901960784313
treino,1990,0.7256281407035176
treino,1991,0.7257659467604219
treino,1992,0.7259036144578314
treino,1993,0.7260411440040141
treino,1994,0.7261785356068204
treino,1995,0.7263157894736842
treino,1996,0.7264529058116233
treino,1997,0.7265898848272409
treino,1998,0.7267267267267268
treino,1999,0.7268634317158579
treino,2000,0.727
treino,2001,0.7271364317841079
treino,2002,0.7267732267732268
treino,2003,0.72690963554668
treino,2004,0.7270459081836327
treino,2005,0.7271820448877806
treino,2006,0.7273180458624128
treino,2007,0.7274539113104136
treino,2008,0.727589641434263
treino,2009,0.7277252364360378
treino,2010,0.7278606965174129
treino,2011,0.7279960218796618
treino,2012,0.7281312127236581
treino,2013,0.7282662692498758
treino,2014,0.7284011916583912
treino,2015,0.7285359801488833
treino,2016,0.7286706349206349
treino,2017,0.7288051561725335
treino,2018,0.7289395441030724
treino,2019,0.7290737989103516
treino,2020,0.7292079207920792
treino,2021,0.7293419099455715
treino,2022,0.7294757665677547
treino,2023,0.7296094908551656
treino,2024,0.7297430830039525
treino,2025,0.7298765432098765
treino,2026,0.730009871668312
treino,2027,0.7301430685742477
treino,2028,0.7297830374753451
treino,2029,0.7299162148841793
treino,2030,0.7300492610837438
treino,2031,0.7296898079763663
treino,2032,0.7298228346456693
treino,2033,0.7299557304476144
treino,2034,0.7295968534906588
treino,2035,0.7297297297297297
treino,2036,0.7298624754420432
treino,2037,0.729995090819833
treino,2038,0.7301275760549558
treino,2039,0.7302599313388917
treino,2040,0.7303921568627451
treino,2041,0.7305242528172464
treino,2042,0.7306562193927522
treino,2043,0.7307880567792462
treino,2044,0.7309197651663405
treino,2045,0.7310513447432763
treino,2046,0.7311827956989247
treino,2047,0.7313141182217879
treino,2048,0.7314453125
treino,2049,0.7315763787213275
treino,2050,0.7312195121951219
treino,2051,0.7313505607020966
treino,2052,0.7314814814814815
treino,2053,0.7311251826595226
treino,2054,0.7312560856864654
treino,2055,0.7313868613138687
treino,2056,0.7315175097276264
treino,2057,0.7316480311132717
treino,2058,0.7317784256559767
treino,2059,0.7319086935405537
treino,2060,0.7320388349514563
treino,2061,0.7321688500727802
treino,2062,0.7322987390882638
treino,2063,0.7324285021812894
treino,2064,0.7325581395348837
treino,2065,0.7326876513317191
treino,2066,0.7328170377541142
treino,2067,0.7329462989840348
treino,2068,0.7330754352030948
treino,2069,0.7332044465925568
treino,2070,0.7333333333333333
treino,2071,0.7334620956059874
treino,2072,0.7335907335907336
treino,2073,0.7337192474674384
treino,2074,0.733847637415622
treino,2075,0.7339759036144579
treino,2076,0.7341040462427746
treino,2077,0.7342320654790563
treino,2078,0.7343599615014437
treino,2079,0.7344877344877345
treino,2080,0.7346153846153847
treino,2081,0.7342623738587217
treino,2082,0.734390009606148
treino,2083,0.7345175228036486
treino,2084,0.7346449136276392
treino,2085,0.7347721822541966
treino,2086,0.7348993288590604
treino,2087,0.735026353617633
treino,2088,0.7351532567049809
treino,2089,0.7352800382958353
treino,2090,0.7354066985645933
treino,2091,0.735533237685318
treino,2092,0.73565965583174
treino,2093,0.7357859531772575
treino,2094,0.7359121298949379
treino,2095,0.7360381861575179
treino,2096,0.7361641221374046
treino,2097,0.7362899380066762
treino,2098,0.736415633937083
treino,2099,0.7365412101000477
treino,2100,0.7366666666666667
treino,2101,0.7367920038077106
treino,2102,0.7369172216936252
treino,2103,0.7370423204945317
treino,2104,0.7371673003802282
treino,2105,0.7372921615201901
treino,2106,0.7374169040835707
treino,2107,0.7370669197911723
treino,2108,0.7371916508538899
treino,2109,0.7373162636320532
treino,2110,0.7374407582938388
treino,2111,0.7375651350071056
treino,2112,0.7376893939393939
treino,2113,0.7378135352579271
treino,2114,0.7379375591296121
treino,2115,0.7380614657210401
treino,2116,0.7381852551984878
treino,2117,0.7383089277279169
treino,2118,0.7384324834749764
treino,2119,0.7385559226050024
treino,2120,0.7386792452830189
treino,2121,0.7388024516737388
treino,2122,0.7389255419415646
treino,2123,0.7390485162505888
treino,2124,0.7387005649717514
treino,2125,0.7388235294117647
treino,2126,0.7389463781749764
treino,2127,0.7385989656793606
treino,2128,0.7387218045112782
treino,2129,0.7388445279473932
treino,2130,0.7389671361502348
treino,2131,0.7390896292820273
treino,2132,0.7392120075046904
treino,2133,0.7393342709798406
treino,2134,0.739456419868791
treino,2135,0.7395784543325526
treino,2136,0.7397003745318352
treino,2137,0.7398221806270473
treino,2138,0.7399438727782974
treino,2139,0.740065451145395
treino,2140,0.7397196261682243
treino,2141,0.7398411957029426
treino,2142,0.7399626517273576
treino,2143,0.7400839944003733
treino,2144,0.7397388059701493
treino,2145,0.7398601398601399
treino,2146,0.7399813606710158
treino,2147,0.7401024685607824
treino,2148,0.7402234636871509
treino,2149,0.7398790134946487
treino,2150,0.74
treino,2151,0.7401208740120874
treino,2152,0.7402416356877324
treino,2153,0.7403622851834649
treino,2154,0.7404828226555246
treino,2155,0.7406032482598608
treino,2156,0.7407235621521335
treino,2157,0.7408437644877144
treino,2158,0.7409638554216867
treino,2159,0.7410838351088467
treino,2160,0.7412037037037037
treino,2161,0.7413234613604812
treino,2162,0.7414431082331174
treino,2163,0.7415626444752659
treino,2164,0.7416820702402958
treino,2165,0.7413394919168591
treino,2166,0.7414589104339797
treino,2167,0.7415782187355792
treino,2168,0.7416974169741697
treino,2169,0.7418165053019825
treino,2170,0.7419354838709677
treino,2171,0.742054352832796
treino,2172,0.7417127071823204
treino,2173,0.7418315692590888
treino,2174,0.7414903403863845
treino,2175,0.7416091954022989
treino,2176,0.7417279411764706
treino,2177,0.7418465778594396
treino,2178,0.7419651056014692
treino,2179,0.742083524552547
treino,2180,0.7422018348623853
treino,2181,0.7423200366804218
treino,2182,0.7424381301558204
treino,2183,0.7425561154374714
treino,2184,0.7422161172161172
treino,2185,0.7423340961098398
treino,2186,0.742451967063129
treino,2187,0.7421124828532236
treino,2188,0.7422303473491774
treino,2189,0.7423481041571494
treino,2190,0.7420091324200914
treino,2191,0.7421268827019626
treino,2192,0.7422445255474452
treino,2193,0.7423620611035112
treino,2194,0.7420237010027347
treino,2195,0.7421412300683371
treino,2196,0.7422586520947176
treino,2197,0.7423759672280382
treino,2198,0.7424931756141947
treino,2199,0.7426102773988177
treino,2200,0.7427272727272727
treino,2201,0.7428441617446615
treino,2202,0.742960944595822
treino,2203,0.7426236949614162
treino,2204,0.7427404718693285
treino,2205,0.7428571428571429
treino,2206,0.742973708068903
treino,2207,0.7430901676483915
treino,2208,0.7432065217391305
treino,2209,0.7433227704843821
treino,2210,0.7434389140271493
treino,2211,0.7435549525101763
treino,2212,0.7436708860759493
treino,2213,0.7437867148666968
treino,2214,0.7439024390243902
treino,2215,0.7440180586907449
treino,2216,0.7441335740072202
treino,2217,0.7442489851150202
treino,2218,0.7443642921550947
treino,2219,0.7444794952681388
treino,2220,0.7445945945945946
treino,2221,0.7447095902746511
treino,2222,0.7448244824482448
treino,2223,0.744489428699955
treino,2224,0.7446043165467626
treino,2225,0.7447191011235955
treino,2226,0.7443845462713388
treino,2227,0.7444993264481365
treino,2228,0.7446140035906643
treino,2229,0.7442799461641992
treino,2230,0.7443946188340808
treino,2231,0.7445091887046168
treino,2232,0.7446236559139785
treino,2233,0.7447380206000895
treino,2234,0.7448522829006267
treino,2235,0.7449664429530202
treino,2236,0.7450805008944544
treino,2237,0.7451944568618686
treino,2238,0.7453083109919572
treino,2239,0.7454220634211701
treino,2240,0.7455357142857143
treino,2241,0.7456492637215528
treino,2242,0.7457627118644068
treino,2243,0.7458760588497548
treino,2244,0.7459893048128342
treino,2245,0.7461024498886414
treino,2246,0.7462154942119323
treino,2247,0.7463284379172229
treino,2248,0.74644128113879
treino,2249,0.7465540240106714
treino,2250,0.7466666666666667
treino,2251,0.7467792092403376
treino,2252,0.7468916518650088
treino,2253,0.7470039946737683
treino,2254,0.7471162377994676
treino,2255,0.7472283813747228
treino,2256,0.7473404255319149
treino,2257,0.7474523704031901
treino,2258,0.7471213463241807
treino,2259,0.7472332890659584
treino,2260,0.7473451327433628
treino,2261,0.7474568774878373
treino,2262,0.7475685234305924
treino,2263,0.7476800707026071
treino,2264,0.747791519434629
treino,2265,0.7479028697571743
treino,2266,0.7480141218005296
treino,2267,0.7481252756947507
treino,2268,0.7482363315696648
treino,2269,0.74834728955487
treino,2270,0.7484581497797357
treino,2271,0.7485689123734038
treino,2272,0.7486795774647887
treino,2273,0.7487901451825781
treino,2274,0.748900615655233
treino,2275,0.7490109890109891
treino,2276,0.7491212653778558
treino,2277,0.7492314448836188
treino,2278,0.7493415276558385
treino,2279,0.7494515138218517
treino,2280,0.749561403508772
treino,2281,0.7496711968434897
treino,2282,0.7497808939526731
treino,2283,0.7498904949627683
treino,2284,0.75
treino,2285,0.750109409190372
treino,2286,0.7502187226596675
treino,2287,0.75032794053345
treino,2288,0.7504370629370629
treino,2289,0.7505460899956313
treino,2290,0.7506550218340612
treino,2291,0.7503273679615888
treino,2292,0.7504363001745201
treino,2293,0.7505451373746184
treino,2294,0.7506538796861377
treino,2295,0.7507625272331154
treino,2296,0.7508710801393729
treino,2297,0.7509795385285154
treino,2298,0.7510879025239339
treino,2299,0.750761200521966
treino,2300,0.7508695652173913
treino,2301,0.7509778357235984
treino,2302,0.7510860121633363
treino,2303,0.7511940946591402
treino,2304,0.7513020833333334
treino,2305,0.751409978308026
treino,2306,0.7515177797051171
treino,2307,0.7516254876462939
treino,2308,0.7517331022530329
treino,2309,0.7518406236466003
treino,2310,0.7519480519480519
treino,2311,0.7520553872782345
treino,2312,0.7521626297577855
treino,2313,0.7522697795071336
treino,2314,0.7523768366464996
treino,2315,0.7524838012958963
treino,2316,0.7525906735751295
treino,2317,0.752697453603798
treino,2318,0.7528041415012943
treino,2319,0.7529107373868047
treino,2320,0.7530172413793104
treino,2321,0.7531236535975873
treino,2322,0.7532299741602068
treino,2323,0.753336203185536
treino,2324,0.7534423407917383
treino,2325,0.7535483870967742
treino,2326,0.7536543422184007
treino,2327,0.7537602062741727
treino,2328,0.7538659793814433
treino,2329,0.7539716616573636
treino,2330,0.7540772532188841
treino,2331,0.7541827541827542
treino,2332,0.7542881646655232
treino,2333,0.7543934847835405
treino,2334,0.7544987146529563
treino,2335,0.7546038543897217
treino,2336,0.754708904109589
treino,2337,0.7543859649122807
treino,2338,0.7544910179640718
treino,2339,0.7545959811885421
treino,2340,0.7547008547008547
treino,2341,0.754805638615976
treino,2342,0.7549103330486764
treino,2343,0.7550149381135297
treino,2344,0.7551194539249146
treino,2345,0.755223880597015
treino,2346,0.7553282182438192
treino,2347,0.7554324669791223
treino,2348,0.7555366269165247
treino,2349,0.7556406981694338
treino,2350,0.7557446808510638
treino,2351,0.7558485750744364
treino,2352,0.7559523809523809
treino,2353,0.7560560985975351
treino,2354,0.756159728122345
treino,2355,0.7562632696390659
treino,2356,0.7563667232597623
treino,2357,0.7564700890963089
treino,2358,0.7565733672603902
treino,2359,0.7566765578635015
treino,2360,0.7567796610169492
treino,2361,0.756882676831851
treino,2362,0.7569856054191363
treino,2363,0.7570884468895472
treino,2364,0.7571912013536379
treino,2365,0.7572938689217759
treino,2366,0.757396449704142
treino,2367,0.7574989438107309
treino,2368,0.7576013513513513
treino,2369,0.7577036724356269
treino,2370,0.7578059071729958
treino,2371,0.7574862927035007
treino,2372,0.7575885328836425
treino,2373,0.7576906868942267
treino,2374,0.7573715248525695
treino,2375,0.7574736842105263
treino,2376,0.7575757575757576
treino,2377,0.7576777450567943
treino,2378,0.7577796467619848
treino,2379,0.7578814627994955
treino,2380,0.7579831932773109
treino,2381,0.7580848383032339
treino,2382,0.7581863979848866
treino,2383,0.7582878724297104
treino,2384,0.7583892617449665
treino,2385,0.7584905660377359
treino,2386,0.7585917854149203
treino,2387,0.7586929199832425
treino,2388,0.7587939698492462
treino,2389,0.7588949351192967
treino,2390,0.7589958158995815
treino,2391,0.7590966122961104
treino,2392,0.7591973244147158
treino,2393,0.759297952361053
treino,2394,0.7593984962406015
treino,2395,0.7594989561586639
treino,2396,0.7595993322203672
treino,2397,0.7592824363788069
treino,2398,0.7593828190158466
treino,2399,0.7594831179658191
treino,2400,0.7595833333333334
treino,2401,0.7596834652228238
treino,2402,0.7597835137385512
treino,2403,0.7598834789846026
treino,2404,0.759567387687188
treino,2405,0.7596673596673597
treino,2406,0.7593516209476309
treino,2407,0.7594515995014541
treino,2408,0.7595514950166113
treino,2409,0.7596513075965131
treino,2410,0.7597510373443983
treino,2411,0.7598506843633347
treino,2412,0.7599502487562189
treino,2413,0.7600497306257771
treino,2414,0.7601491300745651
treino,2415,0.760248447204969
treino,2416,0.7599337748344371
treino,2417,0.7600330988829127
treino,2418,0.760132340777502
treino,2419,0.7602315006200909
treino,2420,0.7603305785123967
treino,2421,0.7604295745559686
treino,2422,0.7605284888521883
treino,2423,0.7602146099876187
treino,2424,0.7599009900990099
treino,2425,0.76
treino,2426,0.7596867271228359
treino,2427,0.7597857437165224
treino,2428,0.7594728171334432
treino,2429,0.7595718402634829
treino,2430,0.7596707818930041
treino,2431,0.7597696421225832
treino,2432,0.7598684210526315
treino,2433,0.759967118783395
treino,2434,0.7600657354149548
treino,2435,0.760164271047228
treino,2436,0.7598522167487685
treino,2437,0.7599507591300779
treino,2438,0.7600492206726825
treino,2439,0.7601476014760148
treino,2440,0.7602459016393442
treino,2441,0.760344121261778
treino,2442,0.7604422604422605
treino,2443,0.7605403192795743
treino,2444,0.7602291325695582
treino,2445,0.7603271983640082
treino,2446,0.7604251839738349
treino,2447,0.7605230894973437
treino,2448,0.7606209150326797
treino,2449,0.7603103307472437
treino,2450,0.7604081632653061
treino,2451,0.7605059159526724
treino,2452,0.7601957585644372
treino,2453,0.7602935181410517
treino,2454,0.7603911980440098
treino,2455,0.7604887983706721
treino,2456,0.760586319218241
treino,2457,0.7606837606837606
treino,2458,0.7607811228641171
treino,2459,0.760878405856039
treino,2460,0.760569105691057
treino,2461,0.7606663957740756
treino,2462,0.7607636068237206
treino,2463,0.7608607389362566
treino,2464,0.7609577922077922
treino,2465,0.7606490872210954
treino,2466,0.7603406326034063
treino,2467,0.760437778678557
treino,2468,0.7605348460291734
treino,2469,0.7606318347509113
treino,2470,0.7607287449392712
treino,2471,0.7608255766895994
treino,2472,0.7609223300970874
treino,2473,0.7610190052567731
treino,2474,0.7607113985448666
treino,2475,0.7604040404040404
treino,2476,0.7605008077544426
treino,2477,0.7605974969721437
treino,2478,0.7606941081517352
treino,2479,0.7603872529245663
treino,2480,0.760483870967742
treino,2481,0.7605804111245466
treino,2482,0.7602739726027398
treino,2483,0.7603705195328232
treino,2484,0.7604669887278583
treino,2485,0.7605633802816901
treino,2486,0.7606596942880128
treino,2487,0.76075593084037
treino,2488,0.7608520900321544
treino,2489,0.7609481719566091
treino,2490,0.7610441767068273
treino,2491,0.7611401043757527
treino,2492,0.7608346709470305
treino,2493,0.7609306056959486
treino,2494,0.7610264635124299
treino,2495,0.7611222444889779
treino,2496,0.7608173076923077
treino,2497,0.7609130957148579
treino,2498,0.7606084867894315
treino,2499,0.7607042817126851
treino,2500,0.7608
treino,2501,0.7608956417433027
treino,2502,0.7609912070343725
treino,2503,0.7610866959648422
treino,2504,0.7611821086261981
treino,2505,0.7612774451097805
treino,2506,0.7613727055067837
treino,2507,0.7614678899082569
treino,2508,0.7615629984051037
treino,2509,0.7616580310880829
treino,2510,0.7617529880478088
treino,2511,0.7614496216646754
treino,2512,0.7615445859872612
treino,2513,0.761241543971349
treino,2514,0.7613365155131265
treino,2515,0.7614314115308151
treino,2516,0.7615262321144675
treino,2517,0.7616209773539928
treino,2518,0.7617156473391581
treino,2519,0.7618102421595871
treino,2520,0.7619047619047619
treino,2521,0.7619992066640222
treino,2522,0.7620935765265662
treino,2523,0.7621878715814506
treino,2524,0.7618858954041204
treino,2525,0.761980198019802
treino,2526,0.7620744259699129
treino,2527,0.7621685793430946
treino,2528,0.7622626582278481
treino,2529,0.7619612495057335
treino,2530,0.7620553359683795
treino,2531,0.7621493480837613
treino,2532,0.7622432859399684
treino,2533,0.7623371496249507
treino,2534,0.7620363062352012
treino,2535,0.762130177514793
treino,2536,0.762223974763407
treino,2537,0.762317698068585
treino,2538,0.7624113475177305
treino,2539,0.7625049231981095
treino,2540,0.7622047244094489
treino,2541,0.7622983077528532
treino,2542,0.7619984264358772
treino,2543,0.7620920173023987
treino,2544,0.762185534591195
treino,2545,0.7618860510805501
treino,2546,0.7619795758051846
treino,2547,0.7620730270906949
treino,2548,0.7621664050235479
treino,2549,0.7622597096900745
treino,2550,0.7619607843137255
treino,2551,0.7620540964327714
treino,2552,0.7621473354231975
treino,2553,0.7622405013709361
treino,2554,0.7623335943617854
treino,2555,0.762426614481409
treino,2556,0.7625195618153364
treino,2557,0.7626124364489636
treino,2558,0.7627052384675528
treino,2559,0.7624071903087143
treino,2560,0.762109375
treino,2561,0.7622022647403358
treino,2562,0.7619047619047619
treino,2563,0.7619976589933671
treino,2564,0.7620904836193447
treino,2565,0.7621832358674464
treino,2566,0.7622759158222915
treino,2567,0.7623685235683677
treino,2568,0.7624610591900312
treino,2569,0.7625535227715065
treino,2570,0.7626459143968871
treino,2571,0.7627382341501361
treino,2572,0.7628304821150855
treino,2573,0.7629226583754373
treino,2574,0.763014763014763
treino,2575,0.7631067961165049
treino,2576,0.7631987577639752
treino,2577,0.7629025999223904
treino,2578,0.7629945694336695
treino,2579,0.7630864676231097
treino,2580,0.7631782945736434
treino,2581,0.7632700503680744
treino,2582,0.7633617350890782
treino,2583,0.7634533488192025
treino,2584,0.7635448916408669
treino,2585,0.7636363636363637
treino,2586,0.7633410672853829
treino,2587,0.7634325473521454
treino,2588,0.7635239567233385
treino,2589,0.7636152954808807
treino,2590,0.7637065637065638
treino,2591,0.7637977614820533
treino,2592,0.7638888888888888
treino,2593,0.7639799460084844
treino,2594,0.764070932922128
treino,2595,0.7641618497109827
treino,2596,0.7642526964560863
treino,2597,0.764343473238352
treino,2598,0.7644341801385681
treino,2599,0.764524817237399
treino,2600,0.7646153846153846
treino,2601,0.7647058823529411
treino,2602,0.7647963105303612
treino,2603,0.7645024971187092
treino,2604,0.7642089093701997
treino,2605,0.764299424184261
treino,2606,0.7643898695318496
treino,2607,0.7644802454929037
treino,2608,0.7645705521472392
treino,2609,0.7646607895745496
treino,2610,0.764367816091954
treino,2611,0.7644580620451934
treino,2612,0.7645482388973966
treino,2613,0.764638346727899
treino,2614,0.7647283856159143
treino,2615,0.7648183556405354
treino,2616,0.7649082568807339
treino,2617,0.7649980894153611
treino,2618,0.7647058823529411
treino,2619,0.7647957235586101
treino,2620,0.7648854961832061
treino,2621,0.764975200305227
treino,2622,0.7650648360030511
treino,2623,0.7651544033549371
treino,2624,0.7652439024390244
treino,2625,0.7653333333333333
treino,2626,0.7654226961157654
treino,2627,0.7655119908641035
treino,2628,0.7656012176560122
treino,2629,0.7656903765690377
treino,2630,0.7657794676806083
treino,2631,0.765868491068035
treino,2632,0.7659574468085106
treino,2633,0.7660463349791112
treino,2634,0.7657555049354594
treino,2635,0.7658444022770399
treino,2636,0.7659332321699545
treino,2637,0.7660219946909367
treino,2638,0.7661106899166035
treino,2639,0.7661993179234559
treino,2640,0.7662878787878787
treino,2641,0.7659977281332828
treino,2642,0.7660862982588947
treino,2643,0.7661748013620885
treino,2644,0.7662632375189108
treino,2645,0.766351606805293
treino,2646,0.7664399092970522
treino,2647,0.7661503588968643
treino,2648,0.7662386706948641
treino,2649,0.7663269158172895
treino,2650,0.7664150943396226
treino,2651,0.7665032063372312
treino,2652,0.7665912518853696
treino,2653,0.7663022992838296
treino,2654,0.7663903541823662
treino,2655,0.7664783427495292
treino,2656,0.766566265060241
treino,2657,0.7666541211893112
treino,2658,0.7663656884875847
treino,2659,0.766453553967657
treino,2660,0.7665413533834586
treino,2661,0.7666290868094702
treino,2662,0.7667167543200601
treino,2663,0.7668043559894856
treino,2664,0.7668918918918919
treino,2665,0.7669793621013133
treino,2666,0.767066766691673
treino,2667,0.7671541057367829
treino,2668,0.7672413793103449
treino,2669,0.7673285874859498
treino,2670,0.7674157303370787
treino,2671,0.7671284163234744
treino,2672,0.7672155688622755
treino,2673,0.767302656191545
treino,2674,0.7673896783844428
treino,2675,0.7674766355140187
treino,2676,0.7675635276532138
treino,2677,0.7676503548748599
treino,2678,0.7677371172516804
treino,2679,0.7678238148562897
treino,2680,0.767910447761194
treino,2681,0.7679970160387914
treino,2682,0.7680835197613721
treino,2683,0.7681699590011182
treino,2684,0.7682563338301043
treino,2685,0.768342644320298
treino,2686,0.7684288905435592
treino,2687,0.7685150725716412
treino,2688,0.7686011904761905
treino,2689,0.7686872443287468
treino,2690,0.7687732342007435
treino,2691,0.7684875510962468
treino,2692,0.7685735512630015
treino,2693,0.7686594875603416
treino,2694,0.7687453600593912
treino,2695,0.7688311688311689
treino,2696,0.7689169139465876
treino,2697,0.7690025954764553
treino,2698,0.7690882134914752
treino,2699,0.7691737680622452
treino,2700,0.7688888888888888
treino,2701,0.7689744539059608
treino,2702,0.769059955588453
treino,2703,0.7691453940066593
treino,2704,0.7692307692307693
treino,2705,0.7693160813308687
treino,2706,0.7690317812269032
treino,2707,0.7691171038049501
treino,2708,0.7692023633677991
treino,2709,0.7692875599852345
treino,2710,0.7693726937269373
treino,2711,0.7690888970859462
treino,2712,0.7691740412979351
treino,2713,0.7692591227423516
treino,2714,0.7689756816507001
treino,2715,0.7690607734806629
treino,2716,0.7691458026509573
treino,2717,0.7692307692307693
treino,2718,0.7693156732891833
treino,2719,0.7690327326222876
treino,2720,0.7691176470588236
treino,2721,0.7692024990812202
treino,2722,0.769287288758266
treino,2723,0.7693720161586486
treino,2724,0.7694566813509545
treino,2725,0.7695412844036698
treino,2726,0.7692589875275129
treino,2727,0.768976897689769
treino,2728,0.7690615835777126
treino,2729,0.7691462074019787
treino,2730,0.7692307692307693
treino,2731,0.7693152691321861
treino,2732,0.7693997071742313
treino,2733,0.7691181851445298
treino,2734,0.7692026335040234
treino,2735,0.7692870201096892
treino,2736,0.7693713450292398
treino,2737,0.7694556083302886
treino,2738,0.7695398100803507
treino,2739,0.769623950346842
treino,2740,0.7697080291970803
treino,2741,0.7697920466982853
treino,2742,0.7698760029175784
treino,2743,0.7699598979219833
treino,2744,0.7700437317784257
treino,2745,0.770127504553734
treino,2746,0.7702112163146395
treino,2747,0.7699308336366946
treino,2748,0.7700145560407569
treino,2749,0.7700982175336486
treino,2750,0.7701818181818182
treino,2751,0.7702653580516176
treino,2752,0.7703488372093024
treino,2753,0.7704322557210316
treino,2754,0.7705156136528686
treino,2755,0.7705989110707804
treino,2756,0.7703193033381712
treino,2757,0.7704026115342764
treino,2758,0.7704858593183467
treino,2759,0.7705690467560711
treino,2760,0.7706521739130435
treino,2761,0.7707352408547627
treino,2762,0.7708182476466329
treino,2763,0.7705392689106044
treino,2764,0.7706222865412445
treino,2765,0.7707052441229656
treino,2766,0.7707881417208966
treino,2767,0.7708709794000723
treino,2768,0.7709537572254336
treino,2769,0.7710364752618274
treino,2770,0.7711191335740072
treino,2771,0.7708408516780946
treino,2772,0.7709235209235209
treino,2773,0.7710061305445366
treino,2774,0.7710886806056236
treino,2775,0.7711711711711712
treino,2776,0.7712536023054755
treino,2777,0.7709758732445084
treino,2778,0.7710583153347732
treino,2779,0.7711406980928391
treino,2780,0.770863309352518
treino,2781,0.7709457029845379
treino,2782,0.7710280373831776
treino,2783,0.7711103126122889
treino,2784,0.7711925287356322
treino,2785,0.7712746858168761
treino,2786,0.7709978463747308
treino,2787,0.7710800143523502
treino,2788,0.7711621233859397
treino,2789,0.7708856220867695
treino,2790,0.7706093189964157
treino,2791,0.7706915084199212
treino,2792,0.7707736389684814
treino,2793,0.7708557107053348
treino,2794,0.7709377236936292
treino,2795,0.7706618962432916
treino,2796,0.7707439198855508
treino,2797,0.7708258848766536
treino,2798,0.7705503931379557
treino,2799,0.7706323687031083
treino,2800,0.7707142857142857
treino,2801,0.7707961442342021
treino,2802,0.7708779443254818
treino,2803,0.77095968605066
treino,2804,0.7710413694721826
treino,2805,0.7711229946524064
treino,2806,0.7712045616535994
treino,2807,0.7712860705379408
treino,2808,0.7713675213675214
treino,2809,0.7714489142043431
treino,2810,0.7711743772241992
treino,2811,0.7709000355745287
treino,2812,0.7706258890469416
treino,2813,0.7703519374333452
treino,2814,0.7704335465529495
treino,2815,0.7705150976909414
treino,2816,0.7705965909090909
treino,2817,0.7706780262690806
treino,2818,0.7707594038325053
treino,2819,0.7708407236608726
treino,2820,0.7709219858156028
treino,2821,0.7710031903580291
treino,2822,0.7710843373493976
treino,2823,0.7711654268508679
treino,2824,0.7712464589235127
treino,2825,0.7713274336283186
treino,2826,0.7714083510261854
treino,2827,0.7714892111779271
treino,2828,0.7715700141442716
treino,2829,0.7712972781901732
treino,2830,0.7713780918727915
treino,2831,0.7714588484634405
treino,2832,0.7715395480225988
treino,2833,0.7716201906106601
treino,2834,0.7717007762879322
treino,2835,0.7717813051146385
treino,2836,0.7718617771509168
treino,2837,0.7719421924568206
treino,2838,0.7720225510923185
treino,2839,0.7721028531172949
treino,2840,0.7721830985915493
treino,2841,0.7722632875747976
treino,2842,0.7723434201266713
treino,2843,0.7724234963067182
treino,2844,0.7725035161744023
treino,2845,0.7725834797891037
treino,2846,0.7726633872101195
treino,2847,0.7727432384966632
treino,2848,0.7728230337078652
treino,2849,0.7729027729027729
treino,2850,0.7729824561403509
treino,2851,0.7727113293581199
treino,2852,0.7727910238429172
treino,2853,0.7728706624605678
treino,2854,0.7729502452697968
treino,2855,0.773029772329247
treino,2856,0.773109243697479
treino,2857,0.7731886594329717
treino,2858,0.7732680195941217
treino,2859,0.7729975515914655
treino,2860,0.7730769230769231
treino,2861,0.7728067109402307
treino,2862,0.7725366876310272
treino,2863,0.7726161369193154
treino,2864,0.772695530726257
treino,2865,0.7727748691099476
treino,2866,0.7728541521284019
treino,2867,0.7729333798395536
treino,2868,0.7730125523012552
treino,2869,0.7730916695712792
treino,2870,0.7731707317073171
treino,2871,0.7732497387669801
treino,2872,0.7733286908077994
treino,2873,0.7734075878872259
treino,2874,0.7734864300626305
treino,2875,0.7735652173913043
treino,2876,0.7736439499304589
treino,2877,0.7737226277372263
treino,2878,0.7734537873523281
treino,2879,0.7735324765543592
treino,2880,0.7736111111111111
treino,2881,0.7736896910794863
treino,2882,0.7737682165163081
treino,2883,0.7738466874783212
treino,2884,0.7739251040221914
treino,2885,0.7740034662045061
treino,2886,0.774081774081774
treino,2887,0.774160027710426
treino,2888,0.7742382271468145
treino,2889,0.7739702319141571
treino,2890,0.7740484429065744
treino,2891,0.7741265997924593
treino,2892,0.7742047026279392
treino,2893,0.7739370895264431
treino,2894,0.774015203870076
treino,2895,0.7740932642487046
treino,2896,0.774171270718232
